Task,Dataset,name,accuracy,accuracy_norm,params,tags,id
Text to Image,COCO,Stable Diffusion,12.63,0.8671466892559649,,[],2211.12561v2
Text to Image,COCO,N\u00dcWA (256 x 256),12.9,0.8633347451644783,,[],2111.12417v1
Text to Image,COCO,VQ-Diffusion-F,13.86,0.8497811661725257,,['Diffusion'],2111.14822v3
Text to Image,COCO,"StyleGAN-T (Zero-shot, 256x256)",13.9,0.8492164337145277,,[],2301.09515v1
Text to Image,COCO,RAT-GAN,14.6,0.8393336156995623,,['GAN'],2204.10482v1
Text to Image,COCO,ERNIE-ViLG,14.7,0.8379217845545672,,[],2112.15283v1
Text to Image,COCO,RA-CM3 (2.7B),15.7,0.8238034731046167,,[],2211.12561v2
Text to Image,COCO,"CogView2(6B, Finetuned)",17.7,0.7955668502047154,,[],2204.14217v2
Text to Image,COCO,VQ-Diffusion-B,19.75,0.7666243117323168,,['Diffusion'],2111.14822v3
Text to Image,COCO,DM-GAN+CL,20.79,0.7519412678243682,,['GAN'],2107.02423v2
Text to Image,COCO,"FuseDream (few-shot, k=5)",21.16,0.7467174925878866,,['few-shot'],2112.01573v1
Text to Image,COCO,"FuseDream (k=5, 256)",21.16,0.7467174925878866,,[],2112.01573v1
Text to Image,COCO,"FuseDream (k=10, 256)",21.89,0.7364111252294225,,[],2112.01573v1
Text to Image,COCO,AttnGAN+CL,23.93,0.7076097698715234,,['GAN'],2107.02423v2
Text to Image,COCO,"CogView2(6B, Finetuned)",24.0,0.7066214880700268,,[],2204.14217v2
Text to Image,COCO,OP-GAN,24.7,0.6967386700550614,,['GAN'],1910.13321v2
Text to Image,COCO,DM-GAN (256 x 256),26.0,0.6783848651701256,,[],2111.12417v1
Text to Image,COCO,Lafite (zero-shot),26.94,0.6651136524071721,,['zero-shot'],2111.13792v3
Text to Image,COCO,CogView,27.1,0.66285472257518,,['zero-shot'],2105.13290v3
Text to Image,COCO,CogView (256 x 256),27.1,0.66285472257518,,[],2111.12417v1
Text to Image,COCO,DALL-E (256 x 256),27.5,0.6572073979951998,,[],2111.12417v1
Text to Image,COCO,DALL-E (12B),28.0,0.6501482422702245,,[],2211.12561v2
Text to Image,COCO,AttnGAN + VICTR,29.26,0.6323591698432867,,['GAN'],2010.03182v3
Text to Image,COCO,Vanilla CM3,29.5,0.6289707750952985,,[],2211.12561v2
Text to Image,COCO,DM-GAN + VICTR,32.37,0.5884512212339404,,['GAN'],2010.03182v3
Text to Image,COCO,DM-GAN,32.64,0.5846392771424538,,['GAN'],1904.01310v1
Text to Image,COCO,AttnGAN + OP,33.35,0.5746152760129888,,['GAN'],1901.00686v1
Text to Image,COCO,AttnGAN (256 x 256),35.2,0.5484963998305802,,[],2111.12417v1
Text to Image,COCO,L-Verse-CC,37.2,0.520259776930679,,[],2111.11133v10
Text to Image,COCO,L-Verse,45.8,0.3988422984611041,,[],2111.11133v10
Text to Image,COCO,StackGAN + OP,55.3,0.2647183396865735,,['GAN'],1901.00686v1
Text to Image,COCO,StackGAN-v1,74.05,0.0,,[],1710.10916v3
Image Classification,NMNIST,STS-ResNet,99.6,1.0,,[],2003.12346v2
Image Classification,NMNIST,SNN,99.4,0.9710144927536248,,[],2302.06279v3
Image Classification,NMNIST,FastSNN,95.91,0.4652173913043474,,[],2205.15286v2
Image Classification,NMNIST,Sparse Spiking Gradient Descent,92.7,0.0,,[],2105.08810v2
Image Classification,DTD,Linear FT(ViT-L/14),90.0,1.0,,[],2305.12827v3
Image Classification,DTD,RADAM (ConvNeXt-L),84.0,0.7413793103448276,,[],2303.04554v1
Image Classification,DTD,\u00b52Net+ (ViT-L/16),82.23,0.665086206896552,,[],2209.07326v3
Image Classification,DTD,Bamboo (ViT-B/16),81.9,0.6508620689655176,,[],2203.07845v2
Image Classification,DTD,\u00b52Net (ViT-L/16),81.0,0.6120689655172414,,[],2205.12755v6
Image Classification,DTD,SEER (RegNet10B - linear eval),80.5,0.5905172413793104,,"['IG-1B', 'RegNet']",2202.08360v2
Image Classification,DTD,Inceptionv4,79.79,0.5599137931034486,,[],2107.08585v2
Image Classification,DTD,TWIST (ResNet-50),76.6,0.4224137931034481,,[],2110.07402v4
Image Classification,DTD,TransBoost-ResNet50,76.49,0.4176724137931033,,[],2205.13331v4
Image Classification,DTD,NNCLR,75.5,0.375,,[],2104.14548v2
Image Classification,DTD,Inceptionv4 (random initialization),66.8,0.0,,[],2107.08585v2
Image Classification,Noisy MNIST AWGN,PCGAN-CHAR,98.43,1.0,,[],1908.08987v1
Image Classification,Noisy MNIST AWGN,Pixel-level RC,97.62,0.0,,[],1806.08037v1
Image Classification,Plant Village,\u00b52Net+ (ViT-L/16),99.89,1.0,,[],2209.07326v3
Image Classification,iNaturalist 2018,OmniVec,93.8,1.0,,[],2311.05709v1
Image Classification,iNaturalist 2018,InternImage-H,92.6,0.974630021141649,,[],2211.05778v4
Image Classification,iNaturalist 2018,MAWS (ViT-2B),91.3,0.9471458773784356,,[],2303.13496v3
Image Classification,iNaturalist 2018,"MetaFormer\n(MetaFormer-2,384,extra_info)",88.7,0.8921775898520086,,[],2203.02751v1
Image Classification,iNaturalist 2018,Hiera-H (448px),87.3,0.8625792811839323,,[],2306.00989v1
Image Classification,iNaturalist 2018,"MAE (ViT-H, 448)",86.8,0.8520084566596194,,[],2111.06377v2
Image Classification,iNaturalist 2018,SWAG (ViT H/14),86.0,0.8350951374207188,,[],2201.08371v2
Image Classification,iNaturalist 2018,SEER (RegNet10B - finetuned - 384px),84.7,0.8076109936575054,,"['IG-1B', 'RegNet']",2202.08360v2
Image Classification,iNaturalist 2018,"MetaFormer\n(MetaFormer-2,384)",84.3,0.7991543340380549,,[],2203.02751v1
Image Classification,iNaturalist 2018,OMNIVORE (Swin-L),84.1,0.7949260042283297,,[],2201.08377v2
Image Classification,iNaturalist 2018,RegNet-8GF,81.2,0.7336152219873151,,[],2011.12982v1
Image Classification,iNaturalist 2018,VL-LTR (ViT-B-16),81.0,0.7293868921775899,,[],2111.13579v4
Image Classification,iNaturalist 2018,\u00b52Net+ (ViT-L/16),80.97,0.728752642706131,,[],2209.07326v3
Image Classification,iNaturalist 2018,MixMIM-L,80.3,0.7145877378435518,,[],2205.13137v4
Image Classification,iNaturalist 2018,DeiT-B,79.5,0.6976744186046512,,[],2012.12877v2
Image Classification,iNaturalist 2018,CeiT-S (384 finetune resolution),79.4,0.6955602536997888,,[],2103.11816v2
Image Classification,iNaturalist 2018,GPaCo (ResNet-152),78.1,0.668076109936575,,[],2209.12400v2
Image Classification,iNaturalist 2018,CaiT-M-36 U 224,78.0,0.6659619450317125,,[],2103.17239v2
Image Classification,iNaturalist 2018,MixMIM-B,77.5,0.6553911205073997,,[],2205.13137v4
Image Classification,iNaturalist 2018,GPaCo (ResNet-50),75.4,0.6109936575052856,,[],2209.12400v2
Image Classification,iNaturalist 2018,CBD-ENS (ResNet-101),75.3,0.6088794926004228,,[],2104.05279v2
Image Classification,iNaturalist 2018,ViT-L (attn finetune),75.3,0.6088794926004228,,[],2203.09795v1
Image Classification,iNaturalist 2018,PaCo(ResNet-152),75.2,0.6067653276955604,,['ResNet'],2107.12028v2
Image Classification,iNaturalist 2018,VL-LTR (ResNet-50),74.6,0.5940803382663847,,[],2111.13579v4
Image Classification,iNaturalist 2018,BS-CMO (ResNet-50),74.0,0.5813953488372093,,['ResNet-50'],2112.00412v3
Image Classification,iNaturalist 2018,CBD-ENS (ResNet-50),73.6,0.5729386892177589,,[],2104.05279v2
Image Classification,iNaturalist 2018,CeiT-S,73.3,0.5665961945031712,,[],2103.11816v2
Image Classification,iNaturalist 2018,TADE (ResNet-50),72.9,0.558139534883721,,['ResNet'],2107.09249v4
Image Classification,iNaturalist 2018,CeiT-T (384 finetune resolution),72.2,0.5433403805496829,,[],2103.11816v2
Image Classification,iNaturalist 2018,RIDE (ResNet-50),72.2,0.5433403805496829,,['ResNet'],2010.01809v4
Image Classification,iNaturalist 2018,ResNeXt-101 (SAMix),70.54,0.5082452431289642,,['ResNet'],2111.15454v3
Image Classification,iNaturalist 2018,ResNeXt-101 (AutoMix),70.49,0.5071881606765327,,['ResNet'],2103.13027v6
Image Classification,iNaturalist 2018,LADE,70.0,0.4968287526427061,,['ResNet'],2012.00321v2
Image Classification,iNaturalist 2018,ResNet-50,69.8,0.4926004228329809,,['ResNet'],2011.12982v1
Image Classification,iNaturalist 2018,ResNet-152,69.08,0.4773784355179704,,['ResNet'],2008.03673v1
Image Classification,iNaturalist 2018,ResNet-152,69.05,0.4767441860465116,,['ResNet'],1901.05555v1
Image Classification,iNaturalist 2018,MetaSAug,68.75,0.4704016913319239,,[],2103.12579v3
Image Classification,iNaturalist 2018,ResNet-101,68.39,0.4627906976744186,,['ResNet'],2008.03673v1
Image Classification,iNaturalist 2018,ResNet-101,67.98,0.4541226215644821,,['ResNet'],1901.05555v1
Image Classification,iNaturalist 2018,LeViT-384,66.9,0.4312896405919663,,[],2104.01136v2
Image Classification,iNaturalist 2018,LeViT-256,66.2,0.4164904862579282,,[],2104.01136v2
Image Classification,iNaturalist 2018,ResNet-50,65.91,0.4103594080338266,,['ResNet'],2008.03673v1
Image Classification,iNaturalist 2018,ResNet-50 (SAMix),64.84,0.3877378435517971,,['ResNet'],2111.15454v3
Image Classification,iNaturalist 2018,ResNet-50 (AutoMix),64.73,0.3854122621564483,,['ResNet'],2103.13027v6
Image Classification,iNaturalist 2018,CeiT-T,64.3,0.3763213530655391,,[],2103.11816v2
Image Classification,iNaturalist 2018,ResMLP-24,64.3,0.3763213530655391,,[],2105.03404v2
Image Classification,iNaturalist 2018,ResNet-50,64.16,0.3733615221987315,,['ResNet'],1901.05555v1
Image Classification,iNaturalist 2018,LeViT-192,60.4,0.2938689217758985,,[],2104.01136v2
Image Classification,iNaturalist 2018,Inception-V3,60.2,0.2896405919661734,,[],1707.06642v2
Image Classification,iNaturalist 2018,ResMLP-12,60.2,0.2896405919661734,,[],2105.03404v2
Image Classification,iNaturalist 2018,LeViT-128S,55.2,0.1839323467230444,,[],2104.01136v2
Image Classification,iNaturalist 2018,LeViT-128,54.0,0.1585623678646934,,[],2104.01136v2
Image Classification,iNaturalist 2018,ResNet-50,49.7,0.0676532769556026,,['ResNet'],1912.03330v1
Image Classification,iNaturalist 2018,ResNet-50,48.6,0.0443974630021141,,['ResNet'],2006.09882v5
Image Classification,iNaturalist 2018,Barlow Twins (ResNet-50),46.5,0.0,,['ResNet'],2103.03230v3
Image Classification,CIFAR-10,ViT-H/14,99.0,1.0,632M,['Transformer'],2010.11929v2
Image Classification,CIFAR-10,"DINOv2 (ViT-g/14, frozen model, linear eval)",99.0,1.0,1100M,[],2304.07193v2
Image Classification,CIFAR-10,\u00b52Net (ViT-L/16),99.0,1.0,,[],2205.12755v6
Image Classification,CIFAR-10,ViT-L/16,99.0,1.0,,['Transformer'],2010.11929v2
Image Classification,CIFAR-10,CaiT-M-36 U 224,99.0,1.0,,['Transformer'],2103.17239v2
Image Classification,CIFAR-10,CvT-W24,99.0,1.0,,['Transformer'],2103.15808v1
Image Classification,CIFAR-10,BiT-L (ResNet),99.0,1.0,,['ResNet'],1912.11370v3
Image Classification,CIFAR-10,ViT-B (attn fine-tune),99.0,1.0,,[],2203.09795v1
Image Classification,CIFAR-10,Heinsen Routing + BEiT-large 16 224,99.0,1.0,309.5M,[],2211.11754v3
Image Classification,CIFAR-10,ViT-B/16 (PUGD),99.0,1.0,,[],2110.00199v2
Image Classification,CIFAR-10,Astroformer,99.0,1.0,,[],2304.05350v2
Image Classification,CIFAR-10,CeiT-S (384 finetune resolution),99.0,1.0,,['Transformer'],2103.11816v2
Image Classification,CIFAR-10,AutoFormer-S | 384,99.0,1.0,23M,[],2107.00651v1
Image Classification,CIFAR-10,TNT-B,99.0,1.0,65.6M,['Transformer'],2103.00112v3
Image Classification,CIFAR-10,DeiT-B,99.0,1.0,86M,['Transformer'],2012.12877v2
Image Classification,CIFAR-10,EfficientNetV2-L,99.0,1.0,121M,['EfficientNet'],2104.00298v3
Image Classification,CIFAR-10,VIT-L/16,99.0,1.0,,[],2305.03238v3
Image Classification,CIFAR-10,CeiT-S,99.0,1.0,,['Transformer'],2103.11816v2
Image Classification,CIFAR-10,GPIPE + transfer learning,99.0,1.0,,[],1811.06965v5
Image Classification,CIFAR-10,TResNet-XL,99.0,1.0,,[],2003.13630v3
Image Classification,CIFAR-10,GFNet-H-B,99.0,1.0,54M,[],2107.00645v2
Image Classification,CIFAR-10,EfficientNetV2-M,99.0,1.0,55M,['EfficientNet'],2104.00298v3
Image Classification,CIFAR-10,BiT-M (ResNet),98.0,0.9743589743589745,,['ResNet'],1912.11370v3
Image Classification,CIFAR-10,EfficientNet-B7,98.0,0.9743589743589745,64M,['EfficientNet'],1905.11946v5
Image Classification,CIFAR-10,"PyramidNet-272, S=4",98.0,0.9743589743589745,32.6M,[],2011.14660v4
Image Classification,CIFAR-10,EfficientNetV2-S,98.0,0.9743589743589745,24M,['EfficientNet'],2104.00298v3
Image Classification,CIFAR-10,PyramidNet-272 (ASAM),98.0,0.9743589743589745,26M,[],2102.11600v3
Image Classification,CIFAR-10,PyramidNet + ShakeDrop + Fast AA + FMix,98.0,0.9743589743589745,26.21M,[],2002.12047v3
Image Classification,CIFAR-10,ConvMLP-M,98.0,0.9743589743589745,,[],2109.04454v2
Image Classification,CIFAR-10,ConvMLP-L,98.0,0.9743589743589745,,[],2109.04454v2
Image Classification,CIFAR-10,ViT-B/16- SAM,98.0,0.9743589743589745,87M,['Transformer'],2106.01548v3
Image Classification,CIFAR-10,DVT (T2T-ViT-24),98.0,0.9743589743589745,,['Transformer'],2105.15075v2
Image Classification,CIFAR-10,E2E-3M,98.0,0.9743589743589745,20M,[],2007.15161v3
Image Classification,CIFAR-10,CeiT-T,98.0,0.9743589743589745,,['Transformer'],2103.11816v2
Image Classification,CIFAR-10,NAT-M4,98.0,0.9743589743589745,6.9M,[],2005.05859v2
Image Classification,CIFAR-10,"WRN-40-10, S=4",98.0,0.9743589743589745,55.9M,[],2011.14660v4
Image Classification,CIFAR-10,"WRN-28-10, S=4",98.0,0.9743589743589745,36.7M,[],2011.14660v4
Image Classification,CIFAR-10,Dynamics 2,98.0,0.9743589743589745,,[],2205.10456v3
Image Classification,CIFAR-10,"Shake-Shake 26 2x96d, S=4",98.0,0.9743589743589745,26.3M,[],2011.14660v4
Image Classification,CIFAR-10,ResNet50 (A1),98.0,0.9743589743589745,25M,['ResNet'],2110.00476v1
Image Classification,CIFAR-10,PyramidNet+ShakeDrop (Fast AA),98.0,0.9743589743589745,26.21M,[],1905.00397v2
Image Classification,CIFAR-10,NoisyDARTS-A-t,98.0,0.9743589743589745,,[],2005.03566v3
Image Classification,CIFAR-10,LeViT-192,98.0,0.9743589743589745,,['Transformer'],2104.01136v2
Image Classification,CIFAR-10,ResNet-152-SAM,98.0,0.9743589743589745,,['ResNet'],2106.01548v3
Image Classification,CIFAR-10,ViT-S/16- SAM,98.0,0.9743589743589745,,['Transformer'],2106.01548v3
Image Classification,CIFAR-10,Bamboo (ViT-B/16),98.0,0.9743589743589745,,[],2203.07845v2
Image Classification,CIFAR-10,NAT-M3,98.0,0.9743589743589745,6.2M,[],2005.05859v2
Image Classification,CIFAR-10,LeViT-256,98.0,0.9743589743589745,,['Transformer'],2104.01136v2
Image Classification,CIFAR-10,PyramidNet + AA (AMP),98.0,0.9743589743589745,27.22M,[],2010.04925v4
Image Classification,CIFAR-10,EnAET,98.0,0.9743589743589745,36.5M,[],1911.09265v2
Image Classification,CIFAR-10,LeViT-384,98.0,0.9743589743589745,,['Transformer'],2104.01136v2
Image Classification,CIFAR-10,ConvMLP-S,98.0,0.9743589743589745,,[],2109.04454v2
Image Classification,CIFAR-10,MUXNet-m,98.0,0.9743589743589745,2.1M,[],2003.13880v2
Image Classification,CIFAR-10,CCT-7/3x1*,98.0,0.9743589743589745,3.76M,['Transformer'],2104.05704v4
Image Classification,CIFAR-10,Proxyless-G + c/o,97.0,0.9487179487179488,5.7M,[],1812.00332v2
Image Classification,CIFAR-10,NAT-M2,97.0,0.9487179487179488,4.6M,[],2005.05859v2
Image Classification,CIFAR-10,WRN-28-10+AutoDropout+RandAugment,97.0,0.9487179487179488,36.5M,[],2101.01761v1
Image Classification,CIFAR-10,SENet + ShakeShake + Cutout,97.0,0.9487179487179488,,[],1709.01507v4
Image Classification,CIFAR-10,HCGNet-A3,97.0,0.9487179487179488,11.4M,[],1908.09699v3
Image Classification,CIFAR-10,Wide-ResNet-28-10,97.0,0.9487179487179488,,[],2209.15031v2
Image Classification,CIFAR-10,ResNeXt-50 (AutoMix),97.0,0.9487179487179488,,[],2103.13027v6
Image Classification,CIFAR-10,ResNet-152x4-AGC (ImageNet-21K),97.0,0.9487179487179488,,[],2106.00116v4
Image Classification,CIFAR-10,Mixer-B/16- SAM,97.0,0.9487179487179488,,[],2106.01548v3
Image Classification,CIFAR-10,CCT-7/3x1+VTM,97.0,0.9487179487179488,,[],2210.07562v1
Image Classification,CIFAR-10,WRN-28-10,97.0,0.9487179487179488,36.5M,[],2103.06132v3
Image Classification,CIFAR-10,HCGNet-A2,97.0,0.9487179487179488,3.1M,[],1908.09699v3
Image Classification,CIFAR-10,WRN + fixup init + mixup + cutout,97.0,0.9487179487179488,18M,[],1901.09321v2
Image Classification,CIFAR-10,TransBoost-ResNet50,97.0,0.9487179487179488,,[],2205.13331v4
Image Classification,CIFAR-10,NoisyDARTS-a,97.0,0.9487179487179488,5.5M,[],2005.03566v3
Image Classification,CIFAR-10,LeViT-128,97.0,0.9487179487179488,,['Transformer'],2104.01136v2
Image Classification,CIFAR-10,DenseNet-BC-190 + batchboost,97.0,0.9487179487179488,25.6M,[],2001.07627v1
Image Classification,CIFAR-10,LeViT-128S,97.0,0.9487179487179488,,['Transformer'],2104.01136v2
Image Classification,CIFAR-10,Shared WRN,97.0,0.9487179487179488,33.5M,[],1902.09701v2
Image Classification,CIFAR-10,Manifold Mixup WRN 28-10,97.0,0.9487179487179488,36.5M,[],1806.05236v7
Image Classification,CIFAR-10,WRN 28-14,97.0,0.9487179487179488,36.5M,[],2007.12927v4
Image Classification,CIFAR-10,SparseSwin,97.0,0.9487179487179488,17.58M,[],2309.05224v1
Image Classification,CIFAR-10,WRN-28-10 with reSGHMC,97.0,0.9487179487179488,36.5M,[],2008.05367v3
Image Classification,CIFAR-10,NAT-M1,97.0,0.9487179487179488,4.3M,[],2005.05859v2
Image Classification,CIFAR-10,ResNet-50-SAM,97.0,0.9487179487179488,25M,['ResNet'],2106.01548v3
Image Classification,CIFAR-10,kNN-CLIP,97.0,0.9487179487179488,,"['Memory-Centric', 'CLIP Pre-trained']",2204.01186v2
Image Classification,CIFAR-10,DenseNet-BC-190 + Mixup,97.0,0.9487179487179488,25.6M,[],1710.09412v2
Image Classification,CIFAR-10,WaveMixLite-144/7,97.0,0.9487179487179488,,[],2205.14375v5
Image Classification,CIFAR-10,Transformer local-attention (NesT-B),97.0,0.9487179487179488,90.1M,['Transformer'],2105.12723v4
Image Classification,CIFAR-10,PyramidNet,97.0,0.9487179487179488,,[],2205.09615v4
Image Classification,CIFAR-10,ShakeShake-2x64d + SWA,97.0,0.9487179487179488,,[],1803.05407v3
Image Classification,CIFAR-10,PyramidNet-200 + CutMix,97.0,0.9487179487179488,,[],1905.04899v2
Image Classification,CIFAR-10,Wide-ResNet-40-2,97.0,0.9487179487179488,,[],2209.15031v2
Image Classification,CIFAR-10,ORN,97.0,0.9487179487179488,,[],1701.01833v2
Image Classification,CIFAR-10,WRN-16-8 with reSGHMC,96.0,0.9230769230769232,,[],2008.05367v3
Image Classification,CIFAR-10,ResNet_XnIDR,96.0,0.9230769230769232,,[],2111.10854v3
Image Classification,CIFAR-10,HCGNet-A1,96.0,0.9230769230769232,1.1M,[],1908.09699v3
Image Classification,CIFAR-10,WRN 28-10,96.0,0.9230769230769232,,[],2007.12927v4
Image Classification,CIFAR-10,AutoDropout,96.0,0.9230769230769232,,[],2101.01761v1
Image Classification,CIFAR-10,WRN-28-10 + SWA,96.0,0.9230769230769232,,[],1803.05407v3
Image Classification,CIFAR-10,ConvMixer-256/16,96.0,0.9230769230769232,1.34M,[],2201.09792v1
Image Classification,CIFAR-10,Wide ResNet+cutout,96.0,0.9230769230769232,,['ResNet'],1907.06916v2
Image Classification,CIFAR-10,Deep pyramidal residual network,96.0,0.9230769230769232,,[],1610.02915v4
Image Classification,CIFAR-10,CoPaNet-R-164,96.0,0.9230769230769232,,[],1709.10282v1
Image Classification,CIFAR-10,DenseNet (DenseNet-BC-190),96.0,0.9230769230769232,,[],1608.06993v5
Image Classification,CIFAR-10,"SKNet-29 (ResNeXt-29, 16\u00d732d)",96.0,0.9230769230769232,,['ResNeXt'],1903.06586v2
Image Classification,CIFAR-10,Fractional MP,96.0,0.9230769230769232,,[],1412.6071v4
Image Classification,CIFAR-10,"PDO-eConv (p8, 4.6M)",96.0,0.9230769230769232,,[],2007.10408v2
Image Classification,CIFAR-10,UPANets,96.0,0.9230769230769232,,[],2103.08640v2
Image Classification,CIFAR-10,"ViT (lightweight, MAE pretrained)",96.0,0.9230769230769232,3.64M,['Transformer'],2402.03752v1
Image Classification,CIFAR-10,NAS-RL,96.0,0.9230769230769232,,[],1611.01578v2
Image Classification,CIFAR-10,VGG11B(2x) + LocalLearning + CO,96.0,0.9230769230769232,,[],1901.06656v2
Image Classification,CIFAR-10,Residual Gates + WRN,96.0,0.9230769230769232,,[],1611.01260v2
Image Classification,CIFAR-10,"PDO-eConv (p8, 2.62M)",96.0,0.9230769230769232,,[],2007.10408v2
Image Classification,CIFAR-10,SimpleNetv2,96.0,0.9230769230769232,,[],1802.06205v1
Image Classification,CIFAR-10,ResNet56 with reSGHMC,96.0,0.9230769230769232,,['ResNet'],2008.05367v3
Image Classification,CIFAR-10,Mixer-S/16- SAM,96.0,0.9230769230769232,,[],2106.01548v3
Image Classification,CIFAR-10,PreActResNet18 (AMP),96.0,0.9230769230769232,,['ResNet'],2010.04925v4
Image Classification,CIFAR-10,ConvMixer-256/8,96.0,0.9230769230769232,0.71M,[],2201.09792v1
Image Classification,CIFAR-10,Local Mixup Resnet18,95.0,0.8974358974358975,,[],2201.04368v1
Image Classification,CIFAR-10,ResNet-50x1-ACG (ImageNet-21K),95.0,0.8974358974358975,,[],2106.00116v4
Image Classification,CIFAR-10,ACN,95.0,0.8974358974358975,,[],1412.6806v3
Image Classification,CIFAR-10,Evolution ensemble,95.0,0.8974358974358975,,[],1703.01041v2
Image Classification,CIFAR-10,ResNet-18,95.0,0.8974358974358975,,"['ResNet-18', 'ResNet']",2206.13424v3
Image Classification,CIFAR-10,SimpleNetv1,95.0,0.8974358974358975,,[],1608.06037v8
Image Classification,CIFAR-10,ResNet-1001,95.0,0.8974358974358975,,['ResNet'],1603.05027v3
Image Classification,CIFAR-10,ResNet32 with reSGHMC,95.0,0.8974358974358975,,['ResNet'],2008.05367v3
Image Classification,CIFAR-10,ResNet-18+MM+FRL,95.0,0.8974358974358975,,[],2011.10951v2
Image Classification,CIFAR-10,CCT-6/3x1,95.0,0.8974358974358975,3.17M,['Transformer'],2104.05704v4
Image Classification,CIFAR-10,MomentumNet,95.0,0.8974358974358975,,[],2102.07870v3
Image Classification,CIFAR-10,SRM-ResNet-56,95.0,0.8974358974358975,,[],1903.10829v1
Image Classification,CIFAR-10,MixMatch,95.0,0.8974358974358975,,[],1905.02249v2
Image Classification,CIFAR-10,WRN-22-8 (Sparse Momentum),95.0,0.8974358974358975,,[],1907.04840v2
Image Classification,CIFAR-10,LP-BNN (ours) + cutout,95.0,0.8974358974358975,,[],2012.02818v2
Image Classification,CIFAR-10,Prodpoly,94.0,0.8717948717948718,,[],2006.13026v2
Image Classification,CIFAR-10,ResNet-9,94.0,0.8717948717948718,,[],2203.15331v2
Image Classification,CIFAR-10,Stochastic Depth,94.0,0.8717948717948718,,[],1603.09382v3
Image Classification,CIFAR-10,VGG-19 with GradInit,94.0,0.8717948717948718,20.03M,[],2102.08098v3
Image Classification,CIFAR-10,ResNet20 with reSGHMC,94.0,0.8717948717948718,,['ResNet'],2008.05367v3
Image Classification,CIFAR-10,"PDO-eConv (p6m,0.37M)",94.0,0.8717948717948718,,[],2007.10408v2
Image Classification,CIFAR-10,Evolution,94.0,0.8717948717948718,,[],1703.01041v2
Image Classification,CIFAR-10,RL+NT,94.0,0.8717948717948718,,[],1707.04873v2
Image Classification,CIFAR-10,Convolutional Performer for Vision (CPV),94.0,0.8717948717948718,1.3M,['Xformer'],2201.10271v1
Image Classification,CIFAR-10,ResNet+ELU,94.0,0.8717948717948718,,['ResNet'],1604.04112v4
Image Classification,CIFAR-10,Deep Complex,94.0,0.8717948717948718,,[],1705.09792v4
Image Classification,CIFAR-10,"PDO-eConv (p6,0.36M)",94.0,0.8717948717948718,,[],2007.10408v2
Image Classification,CIFAR-10,Stochastic Optimization of Plain Convolutional Neural Networks with Simple methods,94.0,0.8717948717948718,4.3M,[],2001.08856v1
Image Classification,CIFAR-10,Fitnet4-LSUV,94.0,0.8717948717948718,,[],1511.06422v7
Image Classification,CIFAR-10,ResNet 9 + Mish,94.0,0.8717948717948718,,['ResNet'],1908.08681v3
Image Classification,CIFAR-10,Tree+Max-Avg pooling,94.0,0.8717948717948718,,[],1509.08985v2
Image Classification,CIFAR-10,Standard ACNet,94.0,0.8717948717948718,,[],1904.03579v1
Image Classification,CIFAR-10,SA quadratic embedding,93.0,0.8461538461538461,,[],1911.03584v2
Image Classification,CIFAR-10,OTTT,93.0,0.8461538461538461,,['SNN'],2210.04195v2
Image Classification,CIFAR-10,SSCNN,93.0,0.8461538461538461,,[],1409.6070v1
Image Classification,CIFAR-10,NNCLR,93.0,0.8461538461538461,,[],2104.14548v2
Image Classification,CIFAR-10,Tuned CNN,93.0,0.8461538461538461,,[],1502.05700v2
Image Classification,CIFAR-10,Exponential Linear Units,93.0,0.8461538461538461,,[],1511.07289v5
Image Classification,CIFAR-10,BNM NiN,93.0,0.8461538461538461,,[],1511.02583v1
Image Classification,CIFAR-10,Universum Prescription,93.0,0.8461538461538461,,[],1511.03719v7
Image Classification,CIFAR-10,CMsC,93.0,0.8461538461538461,,[],1511.05635v1
Image Classification,CIFAR-10,NiN+APL,92.0,0.8205128205128205,,[],1412.6830v3
Image Classification,CIFAR-10,VDN,92.0,0.8205128205128205,,[],1507.06228v2
Image Classification,CIFAR-10,ResNet,92.0,0.8205128205128205,,[],2105.04319v3
Image Classification,CIFAR-10,SWWAE,92.0,0.8205128205128205,,[],1506.02351v8
Image Classification,CIFAR-10,FlexTCN-7,92.0,0.8205128205128205,0.67M,[],2110.08059v3
Image Classification,CIFAR-10,ReActNet-18,92.0,0.8205128205128205,,[],2104.08215v1
Image Classification,CIFAR-10,ResNet v2-20 (Mish activation),92.0,0.8205128205128205,,['ResNet'],1908.08681v3
Image Classification,CIFAR-10,DSN,91.0,0.7948717948717948,,[],1409.5185v2
Image Classification,CIFAR-10,BinaryConnect,91.0,0.7948717948717948,,[],1511.00363v3
Image Classification,CIFAR-10,CLS-GAN,91.0,0.7948717948717948,,[],1701.06264v6
Image Classification,CIFAR-10,MIM,91.0,0.7948717948717948,,[],1508.00330v2
Image Classification,CIFAR-10,Spectral Representations for Convolutional Neural Networks,91.0,0.7948717948717948,,[],1506.03767v1
Image Classification,CIFAR-10,"DLME (ResNet-18, linear)",91.0,0.7948717948717948,,[],2207.03160v2
Image Classification,CIFAR-10,RMDL (30 RDLs),91.0,0.7948717948717948,,[],1805.01890v2
Image Classification,CIFAR-10,Network in Network,91.0,0.7948717948717948,,[],1312.4400v3
