Task,Dataset,name,accuracy,accuracy_norm,params,tags,id
Image Classification,CIFAR-10,ViT-H/14,99.0,1.0,632M,['Transformer'],2010.11929v2
Image Classification,CIFAR-10,"DINOv2 (ViT-g/14, frozen model, linear eval)",99.0,1.0,1100M,[],2304.07193v2
Image Classification,CIFAR-10,\u00b52Net (ViT-L/16),99.0,1.0,,[],2205.12755v6
Image Classification,CIFAR-10,ViT-L/16,99.0,1.0,,['Transformer'],2010.11929v2
Image Classification,CIFAR-10,CaiT-M-36 U 224,99.0,1.0,,['Transformer'],2103.17239v2
Image Classification,CIFAR-10,CvT-W24,99.0,1.0,,['Transformer'],2103.15808v1
Image Classification,CIFAR-10,BiT-L (ResNet),99.0,1.0,,['ResNet'],1912.11370v3
Image Classification,CIFAR-10,ViT-B (attn fine-tune),99.0,1.0,,[],2203.09795v1
Image Classification,CIFAR-10,Heinsen Routing + BEiT-large 16 224,99.0,1.0,309.5M,[],2211.11754v3
Image Classification,CIFAR-10,ViT-B/16 (PUGD),99.0,1.0,,[],2110.00199v2
Image Classification,CIFAR-10,Astroformer,99.0,1.0,,[],2304.05350v2
Image Classification,CIFAR-10,CeiT-S (384 finetune resolution),99.0,1.0,,['Transformer'],2103.11816v2
Image Classification,CIFAR-10,AutoFormer-S | 384,99.0,1.0,23M,[],2107.00651v1
Image Classification,CIFAR-10,TNT-B,99.0,1.0,65.6M,['Transformer'],2103.00112v3
Image Classification,CIFAR-10,DeiT-B,99.0,1.0,86M,['Transformer'],2012.12877v2
Image Classification,CIFAR-10,EfficientNetV2-L,99.0,1.0,121M,['EfficientNet'],2104.00298v3
Image Classification,CIFAR-10,VIT-L/16,99.0,1.0,,[],2305.03238v3
Image Classification,CIFAR-10,CeiT-S,99.0,1.0,,['Transformer'],2103.11816v2
Image Classification,CIFAR-10,GPIPE + transfer learning,99.0,1.0,,[],1811.06965v5
Image Classification,CIFAR-10,TResNet-XL,99.0,1.0,,[],2003.13630v3
Image Classification,CIFAR-10,GFNet-H-B,99.0,1.0,54M,[],2107.00645v2
Image Classification,CIFAR-10,EfficientNetV2-M,99.0,1.0,55M,['EfficientNet'],2104.00298v3
Image Classification,CIFAR-10,BiT-M (ResNet),98.0,0.9743589743589743,,['ResNet'],1912.11370v3
Image Classification,CIFAR-10,EfficientNet-B7,98.0,0.9743589743589743,64M,['EfficientNet'],1905.11946v5
Image Classification,CIFAR-10,"PyramidNet-272, S=4",98.0,0.9743589743589743,32.6M,[],2011.14660v4
Image Classification,CIFAR-10,EfficientNetV2-S,98.0,0.9743589743589743,24M,['EfficientNet'],2104.00298v3
Image Classification,CIFAR-10,PyramidNet-272 (ASAM),98.0,0.9743589743589743,26M,[],2102.11600v3
Image Classification,CIFAR-10,PyramidNet + ShakeDrop + Fast AA + FMix,98.0,0.9743589743589743,26.21M,[],2002.12047v3
Image Classification,CIFAR-10,ConvMLP-M,98.0,0.9743589743589743,,[],2109.04454v2
Image Classification,CIFAR-10,ConvMLP-L,98.0,0.9743589743589743,,[],2109.04454v2
Image Classification,CIFAR-10,ViT-B/16- SAM,98.0,0.9743589743589743,87M,['Transformer'],2106.01548v3
Image Classification,CIFAR-10,DVT (T2T-ViT-24),98.0,0.9743589743589743,,['Transformer'],2105.15075v2
Image Classification,CIFAR-10,E2E-3M,98.0,0.9743589743589743,20M,[],2007.15161v3
Image Classification,CIFAR-10,CeiT-T,98.0,0.9743589743589743,,['Transformer'],2103.11816v2
Image Classification,CIFAR-10,NAT-M4,98.0,0.9743589743589743,6.9M,[],2005.05859v2
Image Classification,CIFAR-10,"WRN-40-10, S=4",98.0,0.9743589743589743,55.9M,[],2011.14660v4
Image Classification,CIFAR-10,"WRN-28-10, S=4",98.0,0.9743589743589743,36.7M,[],2011.14660v4
Image Classification,CIFAR-10,Dynamics 2,98.0,0.9743589743589743,,[],2205.10456v3
Image Classification,CIFAR-10,"Shake-Shake 26 2x96d, S=4",98.0,0.9743589743589743,26.3M,[],2011.14660v4
Image Classification,CIFAR-10,ResNet50 (A1),98.0,0.9743589743589743,25M,['ResNet'],2110.00476v1
Image Classification,CIFAR-10,PyramidNet+ShakeDrop (Fast AA),98.0,0.9743589743589743,26.21M,[],1905.00397v2
